Linux 6.17.0-23-generic (admin1-ASUS-TUF-Gaming-A15-FA507NU-FA507NU) 	05/11/26 	_x86_64_	(16 CPU)

14:39:16        0     82032   41.00    1.00    0.00    0.00   42.00     6  slam_gmapping

14:39:15      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:16        0     82032   3009.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:16      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:17        0     82032   15.00    0.00    0.00    0.00   15.00     2  slam_gmapping

14:39:16      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:17        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:17      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:18        0     82032   26.00    1.00    0.00    0.00   27.00     2  slam_gmapping

14:39:17      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:18        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:18      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:19        0     82032   32.00    1.00    0.00    0.00   33.00     0  slam_gmapping

14:39:18      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:19        0     82032   3013.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:20        0     82032   22.00    0.00    0.00    0.00   22.00     6  slam_gmapping

14:39:19      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:20        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:20      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:21        0     82032   47.00    2.00    0.00    0.00   49.00     2  slam_gmapping

14:39:20      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:21        0     82032   3018.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:21      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:22        0     82032   27.00    0.00    0.00    0.00   27.00     2  slam_gmapping

14:39:21      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:22        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:22      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:23        0     82032   43.00    1.00    0.00    0.00   44.00     2  slam_gmapping

14:39:22      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:23        0     82032   3024.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:23      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:24        0     82032   17.00    0.00    0.00    0.00   17.00     2  slam_gmapping

14:39:23      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:24        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:25        0     82032   32.00    1.00    0.00    0.00   33.00     2  slam_gmapping

14:39:24      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:25        0     82032      0.00      0.00 1001084  155224   1.00  slam_gmapping

14:39:25      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:26        0     82032   27.00    0.00    0.00    0.00   27.00     4  slam_gmapping

14:39:25      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:26        0     82032   3027.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:26      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:27        0     82032   15.00    1.00    0.00    0.00   16.00     2  slam_gmapping

14:39:26      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:27        0     82032      0.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:27      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:28        0     82032   29.00    0.00    0.00    0.00   29.00     3  slam_gmapping

14:39:27      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:28        0     82032      0.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:28      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:29        0     82032   43.00    0.00    0.00    0.00   43.00     4  slam_gmapping

14:39:28      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:29        0     82032   3032.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:30        0     82032    2.00    1.00    0.00    0.00    3.00     8  slam_gmapping

14:39:29      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:30        0     82032      0.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:30      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:31        0     82032   57.00    1.00    0.00    0.00   58.00     8  slam_gmapping

14:39:30      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:31        0     82032   3037.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:31      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:32        0     82032   14.00    0.00    0.00    0.00   14.00     2  slam_gmapping

14:39:31      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:32        0     82032      0.00      0.00 1001084  155308   1.00  slam_gmapping

14:39:32      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
14:39:33        0     82032   44.00    0.00    0.00    0.00   44.00     4  slam_gmapping

14:39:32      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
14:39:33        0     82032   3042.00      0.00 1001084  155320   1.00  slam_gmapping

